1	2 
2	1 
3	2 
4	4 
5	3 
6	1 
7	1 
8	1 
9	3 
10	3 
11	2 
12	1 
13	1 
14	2 
15	3 
16	2 
17	3 
18	1 
19	4 
20	2 
21	4 
22	3 
23	4 
24	1 
25	2 
26	3 
27	4 
28	1 
29	4 
30	4 
31	1 
32	3 
33	1 
34	1 
35	2 
36	2 
37	1 
38	2 
39	1 
40	3 
41	1 
42	3 
43	1 
44	2 
45	2 
46	3 
47	3 
48	4 
49	4 
50	4 
51	4 
52	3 
53	3 
54	3 
55	2 
56	2 
57	2 
58	2 
59	1 
60	4 
61	4 
62	1 
63	3 
64	1 
65	3 
66	3 
67	3 
68	4 
69	3 
70	2 
71	2 
72	4 
73	3 
74	4 
75	3 
76	4 
77	4 
78	2 
79	2 
80	1 
81	3 
82	3 
83	2 
84	2 
85	3 
86	4 
87	4 
88	4 
89	4 
90	4 
91	4 
92	1 
93	1 
94	3 
95	3 
96	4 
97	1 
98	3 
99	1 
100	2 
101	3 
102	2 
103	1 
104	4 
105	1 
106	4 
107	1 
108	2 
109	3 
110	2 
111	4 
112	2 
113	2 
114	4 
115	2 
116	1 
117	4 
118	3 
119	4 
120	1 
121	1 
122	4 
123	2 
124	1 
125	2 
126	1 
127	3 
128	2 
