1	1 
2	2 
3	1 
4	4 
5	4 
6	1 
7	1 
8	1 
9	2 
10	1 
11	4 
12	4 
13	4 
14	3 
15	4 
16	3 
17	1 
18	3 
19	2 
20	1 
21	3 
22	2 
23	1 
24	2 
25	1 
26	3 
27	4 
28	2 
29	3 
30	3 
31	4 
32	3 
33	2 
34	4 
35	4 
36	1 
37	1 
38	3 
39	2 
40	1 
41	1 
42	2 
43	4 
44	3 
45	2 
46	1 
47	2 
48	1 
49	4 
50	2 
51	1 
52	4 
53	2 
54	3 
55	1 
56	2 
57	2 
58	3 
59	2 
60	2 
61	2 
62	4 
63	4 
64	3 
65	1 
66	3 
67	4 
68	2 
69	4 
70	2 
71	4 
72	4 
73	1 
74	2 
75	1 
76	3 
77	3 
78	3 
79	1 
80	4 
81	4 
82	3 
83	1 
84	4 
85	2 
86	3 
87	4 
88	3 
89	3 
90	3 
91	4 
92	2 
93	3 
94	3 
95	3 
96	2 
97	3 
98	1 
99	4 
100	4 
101	1 
102	1 
103	3 
104	3 
105	4 
106	4 
107	3 
108	1 
109	3 
110	1 
111	4 
112	1 
113	2 
114	3 
115	2 
116	2 
117	1 
118	2 
119	2 
120	2 
121	2 
122	4 
123	1 
124	4 
125	2 
126	1 
127	3 
128	4 
