1	4 
2	3 
3	3 
4	2 
5	4 
6	4 
7	2 
8	2 
9	2 
10	4 
11	4 
12	2 
13	1 
14	2 
15	1 
16	1 
17	3 
18	4 
19	3 
20	2 
21	2 
22	3 
23	2 
24	1 
25	2 
26	2 
27	4 
28	1 
29	3 
30	1 
31	3 
32	2 
33	4 
34	3 
35	2 
36	4 
37	3 
38	3 
39	1 
40	3 
41	2 
42	1 
43	4 
44	4 
45	4 
46	1 
47	1 
48	1 
49	3 
50	4 
51	3 
52	1 
53	3 
54	4 
55	2 
56	2 
57	3 
58	1 
59	1 
60	2 
61	3 
62	3 
63	4 
64	2 
65	3 
66	1 
67	4 
68	4 
69	1 
70	1 
71	2 
72	1 
73	4 
74	4 
75	3 
76	1 
77	1 
78	2 
79	3 
80	3 
81	2 
82	1 
83	3 
84	2 
85	4 
86	2 
87	2 
88	1 
89	3 
90	4 
91	4 
92	3 
93	1 
94	4 
95	3 
96	2 
97	1 
98	2 
99	3 
100	2 
101	2 
102	2 
103	1 
104	4 
105	1 
106	4 
107	4 
108	3 
109	1 
110	1 
111	2 
112	4 
113	2 
114	3 
115	4 
116	3 
117	4 
118	1 
119	3 
120	3 
121	4 
122	1 
123	2 
124	1 
125	4 
126	1 
127	4 
128	3 
